doc_id,chars,words,lines,avg_line_len,nonascii_ratio,digit_ratio,alpha_ratio,space_ratio,empty_line_ratio
143313699.txt,22408,3088,1,22408.0,0.011201356658336308,0.04418064976794002,0.7820421278114958,0.13829882184933953,0.0
14164525.txt,26590,4189,1,26590.0,0.023730725836780743,0.025949605114704778,0.7808198570891313,0.1620534035351636,0.0
85269847.txt,63210,10280,778,80.24807197943444,0.017829457364341085,0.021183357063755733,0.7928650529979434,0.16275905711121658,0.0
112982580.txt,88045,15065,1773,48.65933446136492,0.052609461071043216,0.01201658242943949,0.7505366573911069,0.18924413652109717,0.001692047377326565
159080168.txt,348990,52158,1,348990.0,0.017149488524026476,0.015092122983466575,0.7921287142898077,0.15016762657955815,0.0
192276516.txt,4886,778,1,4886.0,0.01862464183381089,0.0008186655751125665,0.8194842406876791,0.15902578796561603,0.0
82291087.txt,25597,3799,423,59.515366430260045,0.017970855959682775,0.020002344024690394,0.7922412782747978,0.16490213696917608,0.07801418439716312
90817633.txt,160831,25838,3892,40.32374100719424,0.01321884462572514,0.054361410424607196,0.7009904806909116,0.18183683493853797,0.12975334018499485
79369719.txt,140849,21767,2825,48.85840707964602,0.017550710335181647,0.007788482701332633,0.795468906417511,0.17651527522382127,0.08247787610619468
76349773.txt,101708,16237,1904,52.41859243697479,0.015456011326542651,0.06521610886065993,0.7253608369056515,0.16905258190112873,0.0
37046148.txt,115671,18803,1,115671.0,0.01661609219251152,0.007166878474293471,0.8004772155510024,0.16254722445556793,0.0
41057596.txt,29095,4470,1,29095.0,0.017838116514865096,0.06052586355043822,0.7574841037979034,0.15384086612820072,0.0
46392067.txt,88618,13392,1,88618.0,0.014015211356609266,0.02801913832404252,0.7652959895280869,0.15232796948701166,0.0
276273445.txt,39211,6482,1,39211.0,0.010685776950345567,0.0640891586544592,0.7367830455739461,0.16791206549182627,0.0
108647181.txt,5152,850,59,86.33898305084746,0.019798136645962732,0.021350931677018632,0.7859083850931677,0.17158385093167702,0.0
108118236.txt,3067,429,81,36.876543209876544,0.016302575806977502,0.026410172807303553,0.8040430388001304,0.15780893381154223,0.0
131635430.txt,67924,10575,1,67924.0,0.02112655320652494,0.037541958659678465,0.7489841587656793,0.15744066898298098,0.0
157831839.txt,55288,8532,1,55288.0,0.01734553610186659,0.03360584575314716,0.73990739400955,0.15612791202430906,0.0
39372055.txt,15382,2488,1,15382.0,0.022623846053829152,0.07567286438694579,0.7127811727993759,0.16330776231959432,0.0
98637408.txt,35717,5497,927,37.530744336569576,0.014138925441666433,0.011507125458465156,0.7883080885852676,0.17210292017806647,0.009708737864077669
157498325.txt,57280,9284,1,57280.0,0.023289106145251398,0.003962988826815643,0.8065817039106146,0.1623254189944134,0.0
13934758.txt,23272,4054,1,23272.0,0.016328635269852183,0.1162770711584737,0.6526727397731179,0.17643520110003438,0.0
11050276.txt,42173,6396,1,42173.0,0.020415905911365093,0.018898347283807175,0.8083370877101463,0.1521115405591255,0.0
46406635.txt,43076,6185,1,43076.0,0.018037886526139846,0.023702293620577585,0.8009796638499397,0.14400130002785774,0.0
129258041.txt,38493,5656,1,38493.0,0.02054919076195672,0.015769100875483853,0.8098615332657886,0.1481048502325098,0.0
61106076.txt,19811,2937,1,19811.0,0.013124022007975368,0.028569986371207914,0.7892584927565494,0.1482004946746757,0.0
70418648.txt,12108,1865,151,79.19205298013244,0.020234555665675585,0.0038817310868847045,0.8148331681532871,0.163197885695408,0.0
11733066.txt,54334,8305,1,54334.0,0.014429270806493172,0.01643538116096735,0.8078919277064085,0.1531453601796297,0.0
172065429.txt,3729,659,1,3729.0,0.01743094663448646,0.0056315366049879325,0.7835880933226066,0.17779565567176187,0.0
218559192.txt,513999,64185,1,513999.0,0.014838550269553054,0.12837184508141067,0.6955130262899344,0.12753137652018778,0.0
112785792.txt,51045,7327,959,52.22836287799792,0.016808698207464,0.032148104613576256,0.7821138211382114,0.15913409736507003,0.0
202132.txt,265594,39815,1,265594.0,0.0169205629645248,0.062354571262905036,0.7217369368283922,0.15132495462999918,0.0
14217389.txt,80134,12043,24,3337.9583333333335,0.013577258092694736,0.027865824743554545,0.7795567424563855,0.15256944617765245,0.5
71058448.txt,20270,3271,1,20270.0,0.016625555007400098,0.006512086827824371,0.8130241736556487,0.16201282683769117,0.0
96739562.txt,115439,17905,3405,32.903083700440526,0.01327974081549563,0.03651279030483632,0.7506042152132295,0.1856218435710635,0.17503671071953011
157895009.txt,24822,3877,1,24822.0,0.010877447425670777,0.03496897913141568,0.7825316251712191,0.15675610345661106,0.0
108414513.txt,155102,22607,3195,47.545539906103286,0.01589276734020193,0.05974133151087671,0.7392683524390401,0.16676767546517776,0.10234741784037558
158050344.txt,39477,5992,1,39477.0,0.018339792790738912,0.031588013273551686,0.792537426856144,0.1543936975960686,0.0
11091678.txt,45838,7174,1,45838.0,0.011038876041712116,0.04378463283738383,0.7658711113050307,0.15742397137745975,0.0
275476310.txt,12615,2075,1,12615.0,0.01490289338089576,0.005073325406262386,0.8137931034482758,0.16440745144669044,0.0
13935928.txt,138634,24050,1,138634.0,0.01590518920322576,0.0069463479377353315,0.77936869743353,0.17839779563454852,0.0
82293018.txt,36930,5883,429,85.08624708624708,0.017736257784998648,0.01131871107500677,0.8018142431627403,0.1711345789331167,0.013986013986013986
30742450.txt,18083,2800,1,18083.0,0.02018470386550904,0.023502737377647513,0.795000829508378,0.15495216501686668,0.0
71061968.txt,9956,1516,1,9956.0,0.017577340297308158,0.006026516673362796,0.821213338690237,0.15377661711530735,0.0
122586179.txt,71709,11320,996,70.99799196787149,0.017654687696105092,0.016009148084619784,0.7937357932756,0.17257248044178555,0.09738955823293173
153231469.txt,40989,6394,1,40989.0,0.015443167679133426,0.023469711385981605,0.7934567810876089,0.15796921125179927,0.0
58144803.txt,172489,26475,4878,34.36080360803608,0.02066798462510653,0.012412385717350092,0.7885314425847445,0.18348416420757266,0.15190651906519065
7593534.txt,38748,5458,1,38748.0,0.0139878187261278,0.015200784556622278,0.7382574584494683,0.14158150098069577,0.0
7425563.txt,17042,2803,231,72.77922077922078,0.015197746743339983,0.007862926886515667,0.8010796854829245,0.16488675038141062,0.0
140155376.txt,9788,1482,1,9788.0,0.012259910093992644,0.011646914589293011,0.8155905190028606,0.15192071924805886,0.0
161761214.txt,10321,1510,1,10321.0,0.014824144947195039,0.009301424280592966,0.8292801085166166,0.1462067629105707,0.0
207180.txt,336426,50047,1,336426.0,0.015947043331966018,0.028481746357297,0.7698245676612391,0.14944742677438724,0.0
126905172.txt,82910,13995,1,82910.0,0.01836931612591967,0.015896755518031602,0.7826558919310095,0.16878542998432033,0.0
8944555.txt,22258,3230,1,22258.0,0.022913109893072155,0.004447838979243418,0.8285560248000718,0.14543085632132266,0.0
41788586.txt,192801,36359,1,192801.0,0.02187747988858979,0.0033817251985207544,0.7754420360890244,0.18910690297249497,0.0
67806731.txt,61498,9727,1,61498.0,0.018211974373150346,0.010179192819278676,0.8112296334840158,0.15857426257764481,0.0
7635689.txt,99111,15826,1,99111.0,0.015074007930502164,0.00714350576626207,0.8165793907840704,0.15982080697399886,0.0
57197803.txt,838809,147166,19291,42.48193458089264,0.017598762054293646,0.10008237870599862,0.6635574964026375,0.19445904848421988,0.04375097195583433
84110665.txt,5240,786,86,59.94186046511628,0.01603053435114504,0.009541984732824428,0.8062977099236641,0.16583969465648854,0.11627906976744186
275144316.txt,41227,6527,1,41227.0,0.026536007955951197,0.019210711426977466,0.8032842554636525,0.1582943216823926,0.0
84118765.txt,249038,39414,5187,47.012145748987855,0.019270151543137996,0.037331652197656585,0.7557601651153639,0.17136340638778016,0.01349527665317139
128395702.txt,121205,17501,1,121205.0,0.014941627820634462,0.023951157130481415,0.802532898807805,0.14444948640732644,0.0
14417215.txt,155773,24149,1,155773.0,0.017056871216449578,0.053475249240882566,0.7344533391537686,0.1556624061936279,0.0
68211195.txt,3916,653,50,77.34,0.022216547497446375,0.003319713993871297,0.8089887640449438,0.16726251276813076,0.0
75553149.txt,36521,5549,444,81.25675675675676,0.01976944771501328,0.01670271898359848,0.7984173489225377,0.16070206182744173,0.0
86680317.txt,34480,5616,668,50.618263473053894,0.013834106728538282,0.04034222737819026,0.7519141531322506,0.17824825986078888,0.1122754491017964
151055015.txt,204677,28740,1,204677.0,0.018238492844823796,0.02031982098623685,0.7905626914602032,0.14096356698603166,0.0
11353526.txt,41307,6088,1,41307.0,0.01542111506524318,0.0701818093785557,0.7456363328249449,0.14919989348052387,0.0
84100707.txt,268366,40624,3998,66.12531265632816,0.015307453254138006,0.005883755766378751,0.7979252215258267,0.16774852254011313,0.03676838419209605
7913018.txt,252448,41810,1,252448.0,0.015345734567118774,0.063419001140829,0.7335688933958676,0.16802668272277854,0.0
128636297.txt,33698,5297,1,33698.0,0.0,0.011988842067778503,0.7990088432547926,0.15772449403525432,0.0
150843820.txt,157659,24012,1,157659.0,0.01593312148370851,0.03307137556371663,0.7848140607259972,0.15342606511521703,0.0
124862989.txt,23058,3593,1,23058.0,0.016913869372885765,0.018518518518518517,0.801847514962269,0.15673518952207477,0.0
275136251.txt,46858,7426,1,46858.0,0.019676469332878057,0.02499039651713688,0.7922019719151479,0.1584574672414529,0.0
39695923.txt,83481,12371,1,83481.0,0.013428205220349541,0.029587570824498987,0.7921562990381045,0.14862064421844493,0.0
170311636.txt,71242,11116,1,71242.0,0.016914179837736167,0.013812077145504057,0.8120631088402909,0.15656494764324416,0.0
171884093.txt,258624,39703,1,258624.0,0.01951868349418461,0.021815454095520912,0.8004013548626577,0.15429735832714675,0.0
159780235.txt,11300,1701,1,11300.0,0.016371681415929203,0.010973451327433627,0.8149557522123894,0.15150442477876105,0.0
174701090.txt,13564,2115,1,13564.0,0.016882925390740194,0.015187260395163668,0.7536862282512533,0.15806546741374225,0.0
77510805.txt,33533,5410,506,65.27272727272727,0.01857871350609847,0.008797304148152565,0.7948587958130796,0.1738585870634897,0.0
126941109.txt,60688,10097,697,86.07173601147777,0.014467440021091484,0.02428816240442921,0.7608588188768785,0.17548774057474295,0.0
14421911.txt,78094,11820,1,78094.0,0.01833687607242554,0.027249212487515048,0.7802135887520169,0.15171460035342024,0.0
160309054.txt,33867,5318,1,33867.0,0.017037233885493254,0.02158443322408244,0.7877875217763605,0.1574393952815425,0.0
159304096.txt,25162,3814,1,25162.0,0.015896987520864797,0.014704713456799936,0.8159526269771878,0.15153803354264367,0.0
171939094.txt,135983,21006,1,135983.0,0.01328842575910224,0.01628144694557408,0.7849216446173418,0.15488700793481538,0.0
158699257.txt,40176,5817,1,40176.0,0.014660493827160493,0.05314117881322183,0.7665272799681402,0.14553464755077658,0.0
268527983.txt,115569,16529,1,115569.0,0.0162413796087186,0.013680139137658023,0.785781654249842,0.1434467720582509,0.0
46774700.txt,131407,21365,1,131407.0,0.015874344593514805,0.01051694354182045,0.8104514980176094,0.1627234470005403,0.0
131182575.txt,74874,11337,1,74874.0,0.01593343483719315,0.04623767930122606,0.7306007425808692,0.152055453161311,0.0
154081866.txt,32941,5058,1,32941.0,0.01642330226769072,0.014298290883701163,0.807625755137974,0.15409368264472845,0.0
275910020.txt,62172,11934,1,62172.0,0.020475455188830986,0.0027826031010744386,0.7466383581033262,0.1952647494048768,0.0
124862297.txt,161390,24635,1,161390.0,0.01614722101741124,0.015013321767147902,0.8027387074787781,0.15321891071317925,0.0
151592985.txt,6070,873,1,6070.0,0.01729818780889621,0.051400329489291595,0.7762767710049423,0.1456342668863262,0.0
139268333.txt,16903,2661,1,16903.0,0.01816245636869195,0.02271786073478081,0.7932319706560965,0.1573685144648879,0.0
158553279.txt,12515,1969,1,12515.0,0.021254494606472232,0.010387534958050339,0.780663204155014,0.1579704354774271,0.0
85008393.txt,63796,9913,912,68.95285087719299,0.01616088782995799,0.01584738855100633,0.7961314188977365,0.1671264656091291,0.0021929824561403508
7634711.txt,105441,16432,1,105441.0,0.018142847658880322,0.027816504016464183,0.7916275452622794,0.15591657893988106,0.0
39391679.txt,33431,5606,1,33431.0,0.02105829918339266,0.006879842062756125,0.8023391463013371,0.16822709461278454,0.0
41012397.txt,81331,12695,1,81331.0,0.016488177939531053,0.029631997639276538,0.79201042652863,0.1561028390158734,0.0
98901686.txt,18720,2886,205,90.3219512195122,0.019658119658119658,0.01330128205128205,0.7942307692307692,0.16271367521367522,0.0
86563154.txt,110872,16174,3758,28.503193187865886,0.01627101522476369,0.01015585540082257,0.7941590302330616,0.18031604011833466,0.13437998935604045
82319034.txt,8637,1354,181,46.72375690607735,0.017019798541160126,0.0015051522519393308,0.8086141021187913,0.17193469954845433,0.03314917127071823
172813627.txt,3987,546,1,3987.0,0.0145472786556308,0.019563581640331076,0.8196639077000251,0.13769751693002258,0.0
86817956.txt,52252,7731,989,51.83417593528817,0.0136454107019827,0.05439026257368139,0.7372158003521396,0.16872081451427698,0.06774519716885744
145408679.txt,7453,1167,1,7453.0,0.018247685495773516,0.002012612370857373,0.8238293304709513,0.15671541661076077,0.0
174661677.txt,7811,1075,1,7811.0,0.018307515042888235,0.0412239149916784,0.7801817949046217,0.13865062091921648,0.0
142912057.txt,23393,3478,1,23393.0,0.018894541102039072,0.024152524259393834,0.7928867609968794,0.14914718078057537,0.0
11738427.txt,216352,35142,1,216352.0,0.0178043188877385,0.01085268451412513,0.8017351353350096,0.16256840704037864,0.0
80510623.txt,1836,267,29,62.3448275862069,0.024509803921568627,0.008714596949891068,0.8148148148148148,0.16339869281045752,0.10344827586206896
68245633.txt,3398,553,37,90.86486486486487,0.017951736315479694,0.016774573278399058,0.7913478516774574,0.17127722189523248,0.0
148774974.txt,26900,4452,1,26900.0,0.017509293680297397,0.004163568773234201,0.8086988847583643,0.16643122676579925,0.0
149678984.txt,141395,27354,1,141395.0,0.02057357049400615,0.00501432158138548,0.7635772127727288,0.19720640758159766,0.0
34091125.txt,12254,1870,1,12254.0,0.018361351395462706,0.0016321201240411295,0.8255263587400032,0.15252162559164353,0.0
155627480.txt,10389,1814,1,10389.0,0.014630859562999326,0.0481278275098662,0.7092116661853884,0.17566657041101164,0.0
130429341.txt,38205,6059,1,38205.0,0.017013479911006414,0.0287396937573616,0.7874885486192906,0.15898442612223532,0.0
46000631.txt,198524,30138,1,198524.0,0.014799218230541396,0.017539441075134492,0.786081279845258,0.15211259092099697,0.0
77971890.txt,57890,9883,802,71.18329177057356,0.01653135256520988,0.015373985144239074,0.7705475902573847,0.18580065641734322,0.05112219451371571
159076667.txt,242662,38891,1,242662.0,0.014011258458267055,0.03688669837057306,0.744541790638831,0.16104705310266956,0.0
128601109.txt,50661,7572,1,50661.0,0.01853496772665364,0.009553700084877914,0.8205325595625826,0.1495233019482442,0.0
61109923.txt,6660,1036,1,6660.0,0.015315315315315315,0.011711711711711712,0.8091591591591591,0.15570570570570572,0.0
7761490.txt,39270,6104,1,39270.0,0.01769798828622358,0.025261013496307615,0.7947033358798065,0.15548764960529665,0.0
120343673.txt,166854,27129,1,166854.0,0.015888141728696945,0.03412564277751807,0.7820789432677671,0.16312464789576517,0.0
68650730.txt,128673,20884,1335,95.38501872659177,0.01803020058598152,0.014431932106968828,0.7888368189130587,0.17046311191936148,0.003745318352059925
86677010.txt,28457,4120,458,61.1353711790393,0.01672699160136346,0.011069332677372878,0.8169167515901185,0.14579892469339706,0.002183406113537118
122360141.txt,39768,6342,1,39768.0,0.01828102997384832,0.004350231341782337,0.8178183464091732,0.15950010058338362,0.0
40993266.txt,7381,1046,1,7381.0,0.019509551551280313,0.02547080341417152,0.8078851104186424,0.14157973174366617,0.0
129312667.txt,2894,437,1,2894.0,0.0248790601243953,0.0414651002073255,0.7847270214236352,0.1520387007601935,0.0
154858896.txt,139073,22665,1,139073.0,0.01501369784214046,0.06234855076111107,0.7302855334967967,0.1643022010023513,0.0
157495971.txt,90577,14432,1,90577.0,0.023372379301588704,0.010322708855448955,0.7834439206421057,0.16054848361062962,0.0
160962669.txt,21325,3424,1,21325.0,0.014302461899179367,0.05172332942555686,0.7603751465416179,0.16098475967174677,0.0
159110063.txt,177924,28419,1,177924.0,0.016108001169038468,0.009644567343360087,0.8117398439783279,0.1600346215237967,0.0
82277114.txt,5461,928,84,64.02380952380952,0.0,0.01117011536348654,0.7967405237136056,0.16974913019593482,0.0
86351644.txt,50301,8395,550,90.45818181818181,0.018210373551221647,0.009721476710204568,0.7940796405638059,0.16745193932526192,0.0
268684002.txt,27145,4143,1,27145.0,0.010093939952109044,0.05046969976054522,0.7603978633265794,0.1541720390495487,0.0
60994013.txt,49216,7742,789,61.37896070975919,0.01540149544863459,0.013857282184655397,0.7917750325097529,0.1729518855656697,0.1634980988593156
86794370.txt,57040,8720,928,60.466594827586206,0.014095371669004207,0.027507012622720897,0.780382187938289,0.16903927068723704,0.11637931034482758
172066013.txt,23708,3994,1,23708.0,0.020035431078117092,0.0037118272313143245,0.804707271806985,0.16922557786401216,0.0
122455975.txt,56371,7929,743,74.8707940780619,0.018839474197725782,0.021589114970463535,0.7987972539071508,0.1544411133384187,0.0740242261103634
174742451.txt,88749,14044,1,88749.0,0.01806217534845463,0.02992709777011572,0.788662407463746,0.15914545516005815,0.0
41013590.txt,44304,6779,1,44304.0,0.018373058866016614,0.007335680751173709,0.816179126038281,0.1530561574575659,0.0
150415521.txt,85753,13376,1,85753.0,0.01574288946159318,0.007335020349142304,0.8031905589308829,0.15727729642111646,0.0
146170714.txt,124899,18448,1,124899.0,0.015668660277504222,0.028607114548555232,0.7797740574384102,0.14860807532486248,0.0
11375378.txt,7775,1222,1,7775.0,0.017234726688102893,0.0024437299035369774,0.8237942122186496,0.15717041800643086,0.0
145594895.txt,372602,54589,1,372602.0,0.014363852045882738,0.03777757499959743,0.758713050386203,0.1474844472117702,0.0
153259526.txt,67857,10307,1,67857.0,0.017168457196751995,0.02138320291200613,0.8055469590462295,0.1518929513535818,0.0
170267189.txt,355643,52525,1,355643.0,0.014916643937881528,0.011927691533363514,0.7953453322573479,0.14803609237353188,0.0
84104905.txt,30845,4821,585,51.728205128205126,0.019419679040363107,0.004538823147998055,0.8061274112497974,0.16929810342032744,0.0017094017094017094
7606751.txt,36739,6126,1,36739.0,0.02008764528158088,0.008029614306322982,0.7816489289311086,0.16870355752742316,0.0
5255640.txt,44172,6870,617,70.59319286871961,0.022638775695010414,0.00873856741827402,0.8104228923299828,0.15681879923933714,0.0
134129494.txt,71229,10372,1,71229.0,0.016608403880441956,0.020104171053924664,0.81337657414817,0.1457412009153575,0.0
86587427.txt,8894,1333,225,38.53333333333333,0.0170901731504385,0.024061164830222623,0.7747919946031032,0.1771981110861255,0.19111111111111112
112493290.txt,61645,9668,1710,35.05029239766082,0.014469948900965203,0.03570443669397356,0.7552275123692108,0.18747668099602563,0.18128654970760233
107418058.txt,34670,5400,524,65.16603053435115,0.015921546005191807,0.014998557830977791,0.7920680703778483,0.17098355927314682,0.13549618320610687
87014753.txt,21383,3326,1,21383.0,0.014216901276715148,0.01505869148388907,0.8064817845952392,0.15568442220455503,0.0
86571258.txt,151840,26121,3371,44.04331059032928,0.016392255005268704,0.08785563751317176,0.6956599051633299,0.17334694415173868,0.0
156130250.txt,54223,8003,1,54223.0,0.016487468417461223,0.022776312634859745,0.7776773693819966,0.14809213802261034,0.0
143564595.txt,11597,1726,1,11597.0,0.02017763214624472,0.0285418642752436,0.7881348624644304,0.14874536518065018,0.0
11936536.txt,42197,6439,1,42197.0,0.015048463160888214,0.02064127781595848,0.7935398251060501,0.15456075076427234,0.0
162466914.txt,9995,1542,1,9995.0,0.018909454727363682,0.01360680340170085,0.8070035017508754,0.15427713856928466,0.0
148448849.txt,105451,15973,1,105451.0,0.01707902248437663,0.024637035210666566,0.7896463760419531,0.15229822381959393,0.0
174672137.txt,139600,23366,1,139600.0,0.017335243553008597,0.05979942693409742,0.7349498567335243,0.16827363896848138,0.0
127958347.txt,78933,11672,1,78933.0,0.013910531716772452,0.03405419786401125,0.7677650665754501,0.14806228066841498,0.0
108119154.txt,65125,10379,1465,43.454607508532426,0.010518234165067178,0.08170441458733205,0.6963224568138195,0.17971593090211133,0.10580204778156997
7854888.txt,1630,209,1,1630.0,0.015337423312883436,0.012269938650306749,0.8361963190184049,0.1276073619631902,0.0
86568077.txt,7422,1112,201,35.930348258706466,0.015898679601185663,0.02357855025599569,0.775532201562921,0.178119105362436,0.263681592039801
162888493.txt,145158,22960,1,145158.0,0.0,0.033391201311674175,0.7484396312983095,0.16102453877843453,0.0
41004554.txt,45255,6877,1,45255.0,0.014142083747652193,0.04622693625013811,0.7681803115677825,0.15302176555076788,0.0
127959093.txt,100168,14657,1,100168.0,0.015374171392061337,0.03895455634533983,0.7600730772302532,0.1470629342704257,0.0
86676188.txt,1129,151,22,50.36363636363637,0.0354295837023915,0.007971656333038087,0.8113374667847653,0.15677590788308238,0.0
95388877.txt,6988,1156,123,55.82113821138211,0.014596451058958215,0.0017172295363480253,0.796078992558672,0.1828849456210647,0.0
158145933.txt,57621,9263,1,57621.0,0.015237500216934798,0.01138473820308568,0.8073792540913903,0.16086149147012374,0.0
150060304.txt,29150,4433,1,29150.0,0.017015437392795884,0.012864493996569469,0.8073756432246998,0.15238421955403086,0.0
52451606.txt,68804,11902,1,68804.0,0.008982035928143712,0.028922737050171503,0.7532265565955468,0.1841462705656648,0.0
167350485.txt,53144,7913,1,53144.0,0.0185533644437754,0.015617943700135481,0.8148426915550203,0.14906668673791962,0.0
